Kp_real;Bz_GSM;Density;Speed;Magnitud_IMF
0,667;0,650483136;-0,513642037;-0,133747668;-0,375728003
0,667;0,75196379;-0,493502014;-0,183337658;-0,277131951
0,667;0,616656251;-0,53378206;-0,272599639;-0,2442666
0,667;0,684310021;-0,553922083;-0,292435635;-0,211401249
0,667;0,718136905;-0,513642037;-0,272599639;-0,211401249
0,667;0,819617559;-0,513642037;-0,322189629;-0,2442666
0,667;0,244560521;-0,453221968;-0,322189629;-0,309997301
0,667;0,379868059;-0,433081945;-0,332107627;-0,309997301
0,667;0,481348713;-0,433081945;-0,411451611;-0,277131951
0,01;0,549002482;-0,3928019;-0,391615615;-0,309997301
0,01;0,582829367;-0,292101785;-0,312271631;-0,2442666
0,01;0,379868059;-0,372661877;-0,490795594;-0,145670548
0,667;0,684310021;-0,3928019;-0,451123603;-0,277131951
0,667;0,075426098;-0,372661877;-0,431287607;-0,309997301
0,667;0,007772329;-0,433081945;-0,530467586;-0,342862652
0,667;0,278387406;-0,271961762;-0,421369609;-0,277131951
0,667;0,041599213;-0,292101785;-0,401533613;-0,309997301
0,667;0,278387406;-0,493502014;-0,599893572;-0,309997301
1,333;-0,296669633;-0,473361991;-0,649483562;-0,277131951
1,333;-0,601111594;-0,453221968;-0,629647566;-0,309997301
1,333;0,31221429;-0,433081945;-0,649483562;-0,145670548
4,333;0,988751982;-0,151121624;-0,629647566;-0,047074495
4,333;0,988751982;-0,211541693;-0,699073552;-0,047074495
4,333;-1,548264362;1,238539958;0,005104303;1,037482081
3,667;-2,021840746;1,480220233;-0,07423968;1,070347431
3,667;0,582829367;1,339240072;-0,103993674;0,938886028
3,667;1,834424097;0,855879522;-0,163501662;1,694789096
0,02;1,12405952;0,755179407;-0,193255656;1,43186629
0,02;-0,465804055;0,855879522;-0,312271631;0,971751379
0,02;0,007772329;0,77531943;-0,391615615;1,070347431
2,333;0,007772329;0,674619316;-0,371779619;1,136078133
2,333;-0,567284709;0,996859683;-0,252763643;0,643097871
2,333;-1,108514863;1,278820003;-0,064321682;0,708828573
3,333;0,988751982;1,016999705;-0,282517637;0,675963222
3,333;1,225540174;0,614199247;-0,381697617;0,57736717
3,333;0,109252983;0,795459453;-0,351943623;0,084386908
1,667;0,447521829;0,573919201;-0,242845646;0,314444364
1,667;0,75196379;0,553779178;-0,351943623;0,215848311
1,667;1,056405751;1,339240072;-0,322189629;-0,112805197
1,333;0,616656251;1,137839843;-0,282517637;-0,309997301
1,333;-0,195188979;0,876019545;-0,322189629;-0,145670548
1,333;0,582829367;0,97671966;-0,322189629;-0,540054757
0,01;-0,195188979;1,198259912;-0,421369609;-0,802977563
0,01;-0,702592248;1,339240072;-0,500713592;-0,868708265
0,01;-0,12753521;1,258679981;-0,480877596;-0,802977563
0,02;0,278387406;0,77531943;-0,500713592;-0,277131951
0,02;-0,161362094;0,714899362;-0,500713592;-0,2442666
0,02;1,12405952;0,614199247;-0,580057576;-0,309997301
2,333;0,413694944;0,513499132;-0,580057576;-0,277131951
2,333;-0,398150286;0,553779178;-0,51063159;-0,2442666
2,333;0,616656251;0,916299591;-0,411451611;0,478771117
4,333;0,616656251;1,238539958;-0,12382967;1,563327693
4,333;-1,886533208;1,157979866;-0,034567688;1,530462342
4,333;-3,104301053;0,493359109;-0,07423968;2,319230761
0,03;0,549002482;0,412799018;-0,143665666;1,924846552
0,03;1,428501482;-0,030281487;-0,213091652;1,300404887
0,03;-0,05988144;0,392658995;-0,292435635;0,971751379
2,667;-1,007034209;0,513499132;-0,411451611;0,741693924
2,667;0,176906752;0,009998559;-0,391615615;0,774559274
2,667;-0,364323402;-0,271961762;-0,272599639;0,840289976
2,333;0,413694944;-0,332381831;-0,292435635;0,741693924
2,333;0,176906752;-0,332381831;-0,242845646;0,215848311
2,333;-1,074687978;-0,090701556;-0,22300965;0,18298296
0,02;-0,736419132;-0,493502014;-0,113911672;0,708828573
0,02;-0,026054556;-0,574062106;-0,12382967;0,708828573
0,02;-0,567284709;-0,674762221;-0,094075676;0,708828573
1,667;0,718136905;-0,694902243;-0,133747668;0,741693924
1,667;1,529982135;-0,654622198;-0,203173654;0,708828573
1,667;1,868250981;-0,795602358;-0,12382967;0,675963222
0,333;1,225540174;-0,856022427;-0,07423968;0,643097871
0,333;1,225540174;-0,856022427;-0,163501662;0,511636468
0,333;0,819617559;-0,856022427;-0,153583664;0,413040416
0,01;1,090232636;-0,856022427;-0,22300965;0,347309714
0,01;0,379868059;-0,795602358;-0,183337658;0,314444364
0,01;-0,026054556;-0,775462335;-0,193255656;0,15011761
1,667;-0,296669633;-0,795602358;-0,153583664;0,051521557
1,667;-0,195188979;-0,815742381;-0,312271631;0,018656206
1,667;0,481348713;-0,815742381;-0,411451611;-0,047074495
0,333;0,75196379;-0,775462335;-0,431287607;-0,079939846
0,333;0,549002482;-0,815742381;-0,470959599;-0,079939846
0,333;1,056405751;-0,795602358;-0,431287607;-0,079939846
0,667;0,582829367;-0,775462335;-0,421369609;-0,079939846
0,667;0,650483136;-0,755322312;-0,520549588;-0,047074495
0,667;0,718136905;-0,634482175;-0,351943623;0,051521557
1,333;-0,398150286;-0,594202129;-0,401533613;0,15011761
1,333;-0,736419132;-0,674762221;-0,332107627;0,18298296
1,333;-0,736419132;-0,755322312;-0,480877596;0,248713662
0,01;-0,161362094;-0,715042266;-0,480877596;0,248713662
0,01;-0,398150286;-0,634482175;-0,371779619;0,248713662
0,01;-0,736419132;-0,634482175;-0,292435635;0,215848311
1,667;-0,973207324;-0,634482175;-0,351943623;0,117252259
1,667;-0,871726671;-0,674762221;-0,342025625;0,051521557
1,667;-1,548264362;-0,674762221;-0,451123603;0,051521557
2,333;-0,702592248;-0,715042266;-0,441205605;0,15011761
2,333;-0,229015863;-0,694902243;-0,441205605;0,084386908
2,333;-0,905553555;-0,715042266;-0,262681641;0,117252259
2,333;-1,852706324;-0,574062106;-0,342025625;0,380175065
2,333;-1,852706324;-0,493502014;-0,282517637;0,314444364
2,333;-1,243822401;-0,694902243;-0,490795594;0,281579013
0,02;-0,973207324;-0,694902243;-0,480877596;0,215848311
0,02;-1,75122567;-0,674762221;-0,540385584;0,215848311
0,02;-1,615918131;-0,674762221;-0,490795594;0,15011761
2,333;-0,93938044;-0,634482175;-0,401533613;-0,047074495
2,333;0,346041175;-0,654622198;-0,351943623;0,018656206
2,333;-0,634938478;-0,775462335;-0,480877596;0,084386908
1,333;0,007772329;-0,634482175;-0,183337658;0,051521557
1,333;1,360847712;-0,654622198;-0,133747668;-0,014209144
1,333;1,428501482;-0,674762221;-0,242845646;-0,014209144
0,667;1,428501482;-0,654622198;-0,054403684;-0,014209144
0,667;1,597635904;-0,634482175;-0,163501662;-0,047074495
0,667;1,12405952;-0,634482175;-0,411451611;-0,079939846
0,01;1,259367059;-0,594202129;-0,242845646;-0,047074495
0,01;1,631462789;-0,614342152;-0,342025625;0,051521557
0,01;-0,465804055;-0,614342152;-0,431287607;-0,014209144
1,667;0,109252983;-0,594202129;-0,302353633;0,117252259
1,667;-0,026054556;-0,614342152;-0,252763643;0,018656206
1,667;0,515175598;-0,735182289;-0,470959599;-0,014209144
0,01;0,650483136;-0,634482175;-0,371779619;0,051521557
0,01;0,447521829;-0,654622198;-0,332107627;0,18298296
0,01;0,379868059;-0,694902243;-0,232927648;0,248713662
1,667;0,75196379;-0,735182289;-0,342025625;0,314444364
1,667;-0,026054556;-0,775462335;-0,401533613;0,314444364
1,667;-0,634938478;-0,735182289;-0,351943623;0,15011761
2,333;-1,176168632;-0,654622198;-0,371779619;0,084386908
2,333;-0,026054556;-0,755322312;-0,342025625;-0,014209144
2,333;-0,533457825;-0,634482175;-0,302353633;-0,211401249
0,01;-0,601111594;-0,574062106;-0,252763643;-0,277131951
0,01;0,379868059;-0,674762221;-0,332107627;-0,047074495
0,01;0,718136905;-0,574062106;-0,252763643;0,051521557
0,667;-0,05988144;-0,614342152;-0,421369609;0,051521557
0,667;-0,837899786;-0,634482175;-0,490795594;-0,014209144
0,667;-0,871726671;-0,614342152;-0,431287607;-0,2442666
1,667;-0,465804055;-0,473361991;-0,312271631;-0,178535898
1,667;-1,074687978;-0,634482175;-0,629647566;-0,047074495
1,667;0,650483136;-0,574062106;-0,550303582;0,15011761
0,667;1,022578866;-0,594202129;-0,619729568;0,117252259
0,667;1,327020828;-0,53378206;-0,649483562;0,117252259
0,667;1,056405751;-0,453221968;-0,550303582;0,15011761
0,02;-1,277649286;-0,372661877;-0,530467586;0,281579013
0,02;-1,920360093;-0,251821739;-0,470959599;0,380175065
0,02;-1,988013862;-0,171261647;-0,550303582;0,347309714
1,667;-1,582091247;-0,151121624;-0,60981157;0,380175065
1,667;-0,770246017;-0,231681716;-0,65940156;0,445905767
1,667;0,447521829;-0,412941922;-0,550303582;0,215848311
2,333;-1,412956824;-0,433081945;-0,470959599;0,117252259
2,333;-1,717398785;-0,594202129;-0,540385584;0,347309714
2,333;-1,649745016;-0,493502014;-0,480877596;0,314444364
4,333;-0,634938478;-0,251821739;-0,203173654;0,906020678
4,333;-0,702592248;0,674619316;0,679528165;1,596193044
3,333;-0,668765363;0,594059224;0,540676193;1,070347431
3,333;1,090232636;0,372518972;1,056412087;0,741693924
3,333;-1,142341747;0,231538811;1,016740095;1,201808835
4,667;-0,668765363;0,009998559;0,719200156;1,43186629
4,667;-1,277649286;-0,594202129;0,530758195;1,629058395
4,667;-2,698378438;-0,332381831;0,639856173;1,826250499
0,04;-2,224802054;-0,553922083;0,590266183;1,333270238
0,04;-2,021840746;-0,473361991;0,679528165;1,234674185
0,04;-2,258628939;-0,594202129;0,560512189;0,906020678
3,333;-0,871726671;-1,278962908;-4,190208832;0,807424625
3,333;0,075426098;-0,936582519;1,056412087;0,643097871
3,333;-0,601111594;-0,715042266;0,739036152;0,478771117
0,03;-0,804072901;-0,856022427;0,977068103;0,248713662
0,03;-0,668765363;-0,936582519;1,205182056;0,018656206
0,03;-0,736419132;-0,795602358;1,056412087;-0,342862652
0,03;-0,804072901;-0,755322312;1,006822097;0,018656206
0,03;0,075426098;-0,513642037;1,502721995;0,281579013
0,03;-0,093708325;-0,574062106;1,393624017;0,248713662
2,667;-0,161362094;-0,312241808;1,353952025;0,215848311
2,667;-0,195188979;-0,19140167;1,294444038;0,215848311
2,667;-0,465804055;-0,493502014;1,225018052;0,314444364
2,333;-0,161362094;-0,433081945;1,175428062;0,314444364
2,333;0,041599213;-0,372661877;1,096084079;0,314444364
2,333;0,143079867;-0,735182289;1,076248083;0,413040416
0,02;0,176906752;-0,3928019;0,957232107;0,380175065
0,02;0,278387406;-0,412941922;0,877888124;0,413040416
0,02;0,75196379;-0,271961762;0,838216132;0,380175065
1,667;1,022578866;-0,352521854;0,778708144;0,413040416
1,667;1,090232636;-0,634482175;0,729118154;0,445905767
1,667;0,954925097;-0,433081945;0,659692169;0,380175065
1,333;0,75196379;-0,352521854;0,620020177;0,380175065
1,333;0,75196379;-0,271961762;0,530758195;0,413040416
1,333;0,481348713;-0,3928019;0,510922199;0,314444364
0,02;0,616656251;0,030138582;0,520840197;0,18298296
0,02;0,616656251;-1,278962908;-4,190208832;0,248713662
0,02;0,515175598;-1,278962908;-4,190208832;0,413040416
0,01;0,515175598;-1,278962908;-4,190208832;0,117252259
0,01;0,718136905;-1,278962908;-4,190208832;0,018656206
0,01;0,413694944;0,795459453;0,173710269;0,248713662
0,02;-0,229015863;0,855879522;0,134038277;0,248713662
0,02;-0,634938478;0,493359109;0,104284283;0,248713662
0,02;-0,398150286;0,030138582;0,084448287;0,281579013
1,667;-0,465804055;-0,513642037;0,114202281;0,314444364
1,667;0,109252983;-0,594202129;0,034858297;0,314444364
1,667;0,616656251;-0,553922083;-0,02464969;0,248713662
0,01;1,090232636;-0,53378206;-0,02464969;0,281579013
0,01;0,244560521;-0,493502014;-0,12382967;0,281579013
0,01;0,31221429;-0,453221968;-0,183337658;0,248713662
0,333;0,887271328;-0,453221968;-0,183337658;0,15011761
0,333;1,529982135;-0,433081945;-0,12382967;0,117252259
0,333;1,225540174;-0,433081945;-0,203173654;0,084386908
0,333;0,244560521;-0,412941922;-0,302353633;-0,014209144
0,333;-0,026054556;-0,3928019;-0,322189629;-0,047074495
0,333;0,244560521;-0,372661877;-0,322189629;-0,047074495
0,333;0,650483136;-0,352521854;-0,272599639;-0,079939846
0,333;0,616656251;-0,372661877;-0,252763643;-0,145670548
0,333;0,954925097;-0,473361991;-0,361861621;-0,079939846
0,01;1,090232636;-0,493502014;-0,351943623;-0,014209144
0,01;0,616656251;-0,513642037;-0,470959599;0,084386908
0,01;0,109252983;-0,433081945;-0,342025625;0,051521557
0,02;-0,601111594;-0,292101785;-0,133747668;0,084386908
0,02;-0,837899786;-0,211541693;-0,361861621;0,117252259
0,02;-0,770246017;-0,292101785;-0,431287607;0,314444364
1,333;-0,736419132;-0,19140167;-0,490795594;0,445905767
1,333;-0,12753521;-0,412941922;-0,580057576;0,314444364
1,333;0,447521829;-0,231681716;-0,540385584;0,314444364
2,333;1,090232636;-0,332381831;-0,451123603;0,248713662
2,333;-1,176168632;-0,3928019;-0,351943623;0,281579013
2,333;-1,108514863;-0,3928019;-0,302353633;0,15011761
2,333;-0,905553555;-0,3928019;-0,361861621;0,15011761
2,333;-1,345303055;-0,433081945;-0,431287607;0,18298296
2,333;-1,007034209;-0,453221968;-0,520549588;0,084386908
0,02;-0,736419132;-0,412941922;-0,520549588;0,018656206
0,02;-1,007034209;-0,493502014;-0,570139578;0,018656206
0,02;-1,040861093;-0,493502014;-0,589975574;-0,014209144
2,333;-1,040861093;-0,473361991;-0,589975574;-0,047074495
2,333;-0,871726671;-0,412941922;-0,570139578;-0,178535898
2,333;1,462328366;-0,614342152;-0,669319558;-0,112805197
0,333;1,496155251;-0,574062106;-0,679237556;-0,047074495
0,333;1,191713289;-0,53378206;-0,599893572;-0,079939846
0,333;0,413694944;-0,574062106;-0,679237556;-0,145670548
0,01;0,447521829;-1,278962908;-4,190208832;-0,178535898
0,01;0,31221429;-1,278962908;-4,190208832;-0,211401249
0,01;-0,330496517;-1,278962908;-4,190208832;-0,2442666
0,03;-1,480610593;-1,278962908;-4,190208832;0,051521557
0,03;-1,514437478;-1,278962908;-4,190208832;0,084386908
0,03;-0,229015863;-1,278962908;-4,190208832;-0,178535898
0,03;0,785790674;-1,278962908;-4,190208832;-0,408593354
0,03;-1,480610593;-1,278962908;-4,190208832;-0,079939846
0,03;-1,142341747;-1,278962908;-4,190208832;0,018656206
2,333;-0,431977171;-1,278962908;-4,190208832;0,051521557
2,333;0,143079867;-1,278962908;-4,190208832;0,051521557
2,333;1,259367059;-1,278962908;-4,190208832;-0,014209144
1,667;1,665289674;-1,278962908;-4,190208832;0,314444364
1,667;0,650483136;-1,278962908;-4,190208832;0,248713662
1,667;2,172692942;-1,278962908;-4,190208832;0,807424625
0,667;2,510961788;-1,278962908;-4,190208832;0,774559274
0,667;2,138866058;-1,278962908;-4,190208832;0,643097871
0,667;1,766770327;-1,278962908;-4,190208832;0,413040416
2,667;-0,296669633;-1,278962908;-4,190208832;0,314444364
2,667;-1,548264362;-1,278962908;-4,190208832;0,445905767
2,667;-1,412956824;-1,278962908;-4,190208832;0,478771117
1,333;-1,345303055;-1,278962908;-4,190208832;0,281579013
1,333;-1,007034209;-1,278962908;-4,190208832;-0,047074495
1,333;-0,296669633;-1,077562679;0,838216132;-0,342862652
2,333;0,007772329;-1,037282633;0,887806122;-0,375728003
2,333;-0,296669633;-0,997002587;0,986986101;-0,375728003
2,333;-1,446783708;-1,057422656;0,729118154;0,084386908
2,667;-1,142341747;-1,01714261;0,550594191;0,117252259
2,667;-1,277649286;-0,997002587;0,520840197;0,18298296
2,667;-1,108514863;-0,976862564;0,381988226;0,15011761
0,02;-0,837899786;-0,936582519;0,332398236;-0,112805197
0,02;0,176906752;-0,896302473;0,461332209;-0,145670548
0,02;-0,837899786;-0,936582519;0,26297225;-0,047074495
0,02;-0,736419132;-0,976862564;0,233218256;0,051521557
0,02;-0,837899786;-0,956722542;0,134038277;0,084386908
0,02;-0,05988144;-0,936582519;0,153874273;-0,112805197
1,667;0,041599213;-0,956722542;0,31256224;-0,211401249
1,667;0,007772329;-0,916442496;0,193546265;-0,277131951
1,667;0,109252983;-0,916442496;0,034858297;-0,178535898
0,01;-0,161362094;-1,01714261;-0,342025625;-0,178535898
0,01;-0,364323402;-0,956722542;0,183628267;-0,2442666
0,01;-0,398150286;-0,976862564;-0,232927648;-0,211401249
0,01;-1,176168632;-1,01714261;-0,351943623;0,051521557
0,01;-1,074687978;-0,936582519;-0,332107627;-0,047074495
0,01;-1,480610593;-0,87616245;-0,332107627;-0,178535898
1,667;-1,209995516;-0,856022427;-0,391615615;-0,178535898
1,667;-0,871726671;-0,835882404;-0,461041601;-0,112805197
1,667;-0,465804055;-0,815742381;-0,351943623;-0,145670548
1,333;-0,837899786;-0,835882404;-0,421369609;-0,145670548
1,333;-1,209995516;-0,87616245;-0,322189629;-0,047074495
1,333;-1,615918131;-0,896302473;-0,193255656;-0,014209144
0,02;-1,108514863;-0,856022427;-0,361861621;-0,079939846
0,02;-0,871726671;-0,856022427;-0,232927648;-0,211401249
0,02;-1,31147617;-0,87616245;-0,332107627;-0,112805197
2,333;-1,142341747;-0,896302473;-0,361861621;-0,211401249
2,333;0,582829367;-0,795602358;-0,639565564;-0,441458705
2,333;0,007772329;-0,856022427;-0,738745543;-0,408593354
0,667;0,007772329;-0,916442496;-0,798253531;-0,540054757
0,667;-0,364323402;-0,835882404;-0,629647566;-0,441458705
0,667;-0,837899786;-0,795602358;-0,391615615;-0,375728003
1,333;-0,668765363;-0,815742381;-0,381697617;-0,375728003
1,333;-0,567284709;-0,795602358;-0,550303582;-0,408593354
1,333;-0,93938044;-0,715042266;-0,401533613;-0,2442666
0,02;-1,108514863;-0,694902243;-0,500713592;-0,178535898
0,02;-0,770246017;-0,694902243;-0,580057576;-0,145670548
0,02;-0,398150286;-0,694902243;-0,550303582;-0,145670548
1,667;0,582829367;-0,332381831;-0,540385584;-0,704381511
1,667;0,616656251;-0,110841579;-0,520549588;-1,164496422
1,667;1,022578866;-0,493502014;-0,639565564;-0,638650809
0,667;0,75196379;-0,453221968;-0,599893572;-0,507189406
0,667;0,481348713;-0,130981602;-0,470959599;-0,770112212
0,667;0,481348713;0,29195888;-0,421369609;-0,967304317
1,333;0,616656251;0,573919201;-0,461041601;-0,605785458
1,333;0,31221429;0,473219086;-0,431287607;-0,540054757
1,333;0,819617559;1,298960026;-0,342025625;-0,047074495
0,03;0,481348713;1,339240072;-0,332107627;1,661923746
0,03;-0,736419132;1,198259912;-0,520549588;1,596193044
0,03;-0,871726671;3,373382388;-0,312271631;0,051521557
2,667;-0,837899786;4,098423213;-0,391615615;0,084386908
2,667;-0,837899786;3,514362548;-0,312271631;-0,178535898
2,667;-1,108514863;1,701760485;-0,322189629;1,201808835
2,333;0,143079867;-0,070561533;-0,262681641;2,023442604
2,333;0,481348713;0,614199247;-0,411451611;1,366135588
2,333;0,379868059;1,198259912;-0,451123603;1,201808835
0,02;-0,161362094;1,218399935;-0,470959599;1,103212782
0,02;-0,026054556;1,157979866;-0,470959599;1,037482081
0,02;1,090232636;0,956579637;-0,431287607;0,971751379
1,667;1,022578866;0,77531943;-0,461041601;0,774559274
1,667;1,022578866;0,835739499;-0,351943623;0,906020678
1,667;1,191713289;0,97671966;-0,252763643;1,497596992
1,333;1,868250981;0,876019545;-0,242845646;1,727654447
1,333;2,138866058;1,218399935;-0,22300965;1,464731641
1,333;0,278387406;0,130838697;-0,272599639;1,85911585
0,01;-0,93938044;-0,05042151;-0,302353633;1,85911585
0,01;-1,548264362;-0,030281487;-0,312271631;1,793385149
0,01;-1,852706324;-0,271961762;-0,361861621;1,727654447
3,333;-2,1233214;-0,292101785;-0,312271631;1,661923746
3,333;-1,243822401;0,29195888;-0,282517637;1,530462342
3,333;-2,326282708;0,231538811;-0,272599639;1,497596992
0,04;-2,5630709;0,674619316;-0,312271631;1,267539536
0,04;-2,867512861;0,916299591;-0,332107627;1,300404887
0,04;-2,630724669;1,137839843;-0,421369609;1,070347431
3,667;-2,089494516;1,641340416;-0,490795594;0,741693924
3,667;-1,142341747;1,923300737;-0,421369609;0,084386908
3,667;-0,465804055;1,8024606;-0,441205605;-0,375728003
0,02;-0,398150286;1,540640302;-0,421369609;-0,507189406
0,02;-0,668765363;1,278820003;-0,411451611;-0,605785458
0,02;-0,634938478;1,298960026;-0,421369609;-0,67151616
1,667;-0,364323402;1,238539958;-0,480877596;-0,638650809
1,667;-0,093708325;1,238539958;-0,60981157;-0,507189406
1,667;0,210733636;1,379520118;-0,570139578;-0,277131951
1,333;0,413694944;1,399660141;-0,629647566;0,018656206
1,333;0,481348713;1,178119889;-0,768499537;-0,277131951
1,333;-1,040861093;0,392658995;-0,758581539;-0,112805197
1,667;-0,330496517;0,956579637;-0,748663541;-0,507189406
1,667;-0,195188979;1,198259912;-0,738745543;-0,605785458
1,667;0,176906752;1,339240072;-0,718909547;-0,67151616
1,333;0,481348713;1,46008021;-0,738745543;-0,638650809
1,333;-0,05988144;0,956579637;-0,738745543;-0,441458705
1,333;-0,296669633;0,312098903;-0,708991549;0,018656206
0,02;-0,296669633;0,513499132;-0,639565564;-0,145670548
0,02;-0,668765363;-0,171261647;-0,570139578;0,281579013
0,02;-1,31147617;-0,19140167;-0,530467586;0,445905767
1,667;0,109252983;-0,332381831;-0,689155554;0,380175065
1,667;0,007772329;-0,251821739;-0,738745543;0,347309714
1,667;-0,195188979;-0,453221968;-0,738745543;0,347309714
1,333;0,447521829;-0,05042151;-0,570139578;0,840289976
1,333;1,699116558;0,070418628;-0,56022158;1,168943484
1,333;1,259367059;-0,010141464;-0,679237556;1,103212782
0,333;1,766770327;0,050278605;-0,649483562;1,103212782
0,333;0,853444444;-0,211541693;-0,768499537;1,136078133
0,333;0,785790674;-0,332381831;-0,828007525;1,201808835
0,333;0,549002482;-0,292101785;-0,887515513;1,234674185
0,333;0,447521829;-0,352521854;-0,927187505;1,300404887
0,333;0,379868059;-0,372661877;-0,937105502;1,267539536
0;0,244560521;-0,3928019;-0,976777494;1,168943484
0;0,176906752;-0,473361991;-0,976777494;1,103212782
0;0,176906752;-0,412941922;-0,956941498;1,103212782
0,667;-0,229015863;-0,453221968;-0,808171529;1,168943484
0,667;0,515175598;-0,332381831;-1,006531488;1,234674185
0,667;0,853444444;-0,3928019;-1,006531488;1,267539536
1,333;1,056405751;-0,292101785;-1,085875472;1,267539536
1,333;1,056405751;-0,433081945;-1,075957474;1,43186629
1,333;3,052191942;-0,312241808;-0,540385584;2,779345672
1,333;2,071212289;-0,292101785;-0,589975574;3,173729882
1,333;-0,465804055;-0,3928019;-0,56022158;2,877941724
1,333;-1,514437478;-0,715042266;-0,451123603;2,976537777
2,667;-0,229015863;-0,634482175;-0,60981157;2,647884269
2,667;0,853444444;-0,19140167;-0,540385584;2,28636541
2,667;0,515175598;0,553779178;-0,332107627;2,154904007
0,04;-1,480610593;0,735039384;-0,322189629;2,056307955
0,04;0,346041175;0,77531943;-0,401533613;2,68074962
0,04;-1,615918131;0,956579637;-0,500713592;3,075133829
0,04;-2,698378438;1,298960026;-0,401533613;2,516422866
0,04;-2,258628939;1,278820003;-0,520549588;2,154904007
0,04;-2,292455823;1,298960026;-0,401533613;1,661923746
0,04;-1,954186977;1,560780324;-0,391615615;0,906020678
0,04;-2,292455823;1,319100049;-0,520549588;1,267539536
0,04;-3,239608592;1,359380095;-0,451123603;1,924846552
0,05;-3,408743015;1,198259912;-0,322189629;2,122038656
0,05;-1,074687978;1,319100049;-0,421369609;2,417826814
0,05;-2,360109592;1,480220233;-0,51063159;2,089173306
6,333;-4,660337744;2,7691817;0,015022301;5,047054876
6,333;-4,085280706;2,346241219;0,094366285;4,882728122
6,333;-5,066260359;1,520500279;-0,183337658;4,619805316
5,333;-1,75122567;0,211398788;-0,669319558;4,324017159
5,333;3,390460788;1,278820003;-0,580057576;3,140864531
5,333;0,549002482;1,762180554;-0,252763643;1,957711903
4,667;-1,31147617;1,580920347;-0,361861621;1,85911585
4,667;-3,104301053;1,46008021;-0,371779619;1,399000939
4,667;0,075426098;0,211398788;-0,411451611;0,708828573
3,333;0,109252983;-0,553922083;-0,461041601;0,281579013
3,333;2,138866058;-0,976862564;-0,65940156;0,215848311
3,333;1,868250981;-0,87616245;-0,649483562;-0,047074495
1,667;1,868250981;-1,137982748;-0,728827545;-0,014209144
1,667;1,732943443;-1,178262794;-0,748663541;-0,178535898
1,667;1,360847712;-1,178262794;-0,669319558;-0,540054757
0,667;1,090232636;-1,117842725;-0,580057576;-0,441458705
0,667;-0,093708325;-1,037282633;-0,867679517;-0,178535898
0,667;1,022578866;-0,87616245;-1,026367484;-0,014209144
0,667;1,462328366;-0,976862564;-0,976777494;0,248713662
0,667;1,090232636;-1,01714261;-0,778417535;0,511636468
0,667;1,529982135;-0,956722542;-0,708991549;0,478771117
0;1,93590475;-0,856022427;-0,56022158;0,445905767
0;1,902077866;-0,815742381;-0,570139578;0,478771117
0;1,902077866;-0,835882404;-0,639565564;0,610232521
0,333;1,834424097;-0,835882404;-0,708991549;0,610232521
0,333;1,732943443;-0,835882404;-0,808171529;0,57736717
0,333;1,631462789;-0,815742381;-0,788335533;0,544501819
0;1,529982135;-0,815742381;-0,808171529;0,511636468
0;1,056405751;-0,835882404;-0,818089527;0,478771117
0;0,954925097;-0,896302473;-0,837925523;0,380175065
0;1,225540174;-0,956722542;-0,837925523;0,445905767
0;1,225540174;-0,997002587;-0,917269507;0,445905767
0;0,954925097;-0,896302473;-1,14538346;0,413040416
0,333;1,191713289;-0,896302473;-1,056121478;0,478771117
0,333;1,12405952;-0,956722542;-0,897433511;0,413040416
0,333;0,819617559;-0,956722542;-0,411451611;-0,112805197
0,667;0,684310021;-1,01714261;-0,51063159;-0,014209144
0,667;0,481348713;-1,037282633;-0,689155554;0,084386908
0,667;0,210733636;-0,916442496;-0,728827545;-0,014209144
0,01;-0,026054556;-0,896302473;-0,718909547;0,215848311
0,01;-0,465804055;-0,835882404;-0,699073552;0,413040416
0,01;-0,12753521;-0,87616245;-0,887515513;0,478771117
0,333;0,447521829;-0,956722542;-1,125547464;0,215848311
0,333;-0,026054556;-0,976862564;-1,175137453;0,018656206
0,333;-0,12753521;-0,815742381;-1,254481437;-0,014209144
0,03;-0,093708325;-0,856022427;-1,294153429;0,084386908
0,03;-1,615918131;-0,835882404;-0,699073552;0,708828573
0,03;-2,258628939;-0,87616245;-0,113911672;1,366135588
0,02;-0,905553555;-0,87616245;-0,361861621;1,300404887
0,02;-0,262842748;-0,87616245;-0,589975574;1,136078133
0,02;0,549002482;-0,956722542;-0,619729568;1,037482081
0,333;0,785790674;-0,976862564;-0,599893572;0,840289976
0,333;1,293193943;-0,997002587;-0,401533613;0,675963222
0,333;1,259367059;-0,956722542;-0,748663541;0,511636468
0,01;1,394674597;-0,87616245;-0,649483562;0,478771117
0,01;1,056405751;-0,956722542;-0,540385584;0,445905767
0,01;0,075426098;-0,997002587;-0,937105502;0,610232521
0,02;-1,108514863;-0,775462335;-0,07423968;1,694789096
0,02;-0,195188979;-0,795602358;-0,034567688;1,103212782
0,02;2,544788673;-0,835882404;0,441496214;1,136078133
1,333;0,616656251;-0,956722542;-0,302353633;1,103212782
1,333;0,041599213;-1,077562679;-0,342025625;0,675963222
1,333;1,259367059;-0,936582519;0,034858297;0,643097871
2,667;-0,736419132;-0,976862564;0,401824222;0,675963222
2,667;-1,785052554;-0,976862564;0,927478113;0,873155327
2,667;-2,055667631;-0,976862564;0,69936416;1,037482081
0,04;-1,446783708;-1,117842725;1,532475989;0,971751379
